company,seasonality_mode,changepoint_prior_scale,seasonality_prior_scale,reg_lag,train_rmse,train_mae,test_rmse,test_mae,n225_coef,params
シーラホールディングス,additive,0.2,5.0,1,0.09866973988987943,0.0669503916900048,0.11452539816484314,0.08336008633510673,0.7526991416270699,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,additive,0.2,15.0,1,0.0986998634587938,0.0669765567735524,0.11500565319061509,0.08377917651969724,0.7496188688366497,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.05,5.0,1,0.09967079242534953,0.06663050082896048,0.11523411732474095,0.07824205237032063,38.00912169514263,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.05,15.0,1,0.09932288235444689,0.06615824617136944,0.11511426830516217,0.07762712571006535,45.90764443267965,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
シーラホールディングス,multiplicative,0.2,5.0,1,0.09822967603516408,0.0671954183944141,0.11634193059701745,0.07850773499020074,57.75415458310761,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
シーラホールディングス,multiplicative,0.2,15.0,1,0.0987760070476458,0.06717371441046187,0.11627583886302778,0.07851270849432444,45.76183759014037,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.05,5.0,1,0.61737776461412,0.191941358240131,0.09017737809121223,0.06917835353869393,1.1179468653747358,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.05,15.0,1,0.6173642264080067,0.1916857385203459,0.08981860174885481,0.06835694232830282,1.1167815469904727,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,additive,0.2,5.0,1,0.6114936296132162,0.19708003139300423,0.14666536494804147,0.10708830918652246,1.0762923818561247,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,additive,0.2,15.0,1,0.6113883893160365,0.19887854022506188,0.15343606281447872,0.11201265645883733,1.0719908176675186,"{'seasonality_mode': 'additive', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.05,5.0,1,0.6242432264324533,0.19479271285591795,0.04950234632947189,0.04530698492949812,0.07573097845831758,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.05,15.0,1,0.6244485101073056,0.19522728266530595,0.050338358457174555,0.04610222772304299,0.10803539459627538,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0}"
日本エスコン,multiplicative,0.2,5.0,1,0.2540914332748818,0.1449643555666208,0.05069750349364668,0.036417569080650275,91.01861592438759,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 5.0}"
日本エスコン,multiplicative,0.2,15.0,1,0.25582414222203537,0.14573520771276474,0.049658890262563204,0.03614553475304751,70.63817538042272,"{'seasonality_mode': 'multiplicative', 'changepoint_prior_scale': 0.2, 'seasonality_prior_scale': 15.0}"
